Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
14|TOP2|0,5244241|1,289696;0,8632939;-3,553287;-1,11296;-2,063167;-4,307442;4,332077;4,085226;-0,02458695;2,064061;4,799737;0,2901152;-0,3439004;-1,801414;5,054192;-3,994172;1,820269;-4,905877;-2,696031;7,064739;-1,938212;-5,305998;-4,004815;0,03273726;2,243877;-2,688275;-2,565575;3,683764;-0,5129048;4,342383;-4,267876;-2,050524;0,6137698;1,174141;-3,993043;3,766557;-0,5106022;3,484359;-1,137411;-2,310155;-1,498743;1,400999;2,356722;1,043758;2,246448;-1,635683;-3,415188;5,503824;-2,395908;0,5906914;2,459384;-3,069163;0,3022404;-4,444771;-2,355752;-0,07177368;1,869296;-5,003282;-3,801889;-2,129149;-2,123611;-4,901779;1,847731;-5,079182;-0,3823954;-0,5911646;0,1990505;-0,2278517;-1,67536;1,852259;4,393637
15|TOP2|0,5146499|1,196244;0,8632939;-4,119325;-1,11296;-1,875527;-4,101194;4,453892;4,37364;0,40855;2,075692;4,832391;0,584456;-0,1136042;-2,219057;5,054192;-3,804232;1,820269;-4,783813;-2,024486;7,000226;-1,938212;-4,8994;-4,057273;0,08760017;2,377142;-2,688275;-2,565575;3,683764;-0,4940313;4,834563;-3,547929;-2,050524;1,09529;1,174141;-3,993043;3,766557;-0,1396068;3,08167;-0,8823279;-2,771566;-1,503284;1,388777;2,356722;0,5856506;2,318742;-1,635683;-3,660857;5,545376;-2,249742;0,5906914;2,005464;-2,605896;0,391573;-4,583757;-2,355752;-0,3623076;2,209717;-4,643073;-3,218155;-2,012917;-2,20049;-4,60126;1,355633;-4,656508;-0,3823954;-0,6960928;-0,2776145;-0,2278517;-1,538394;1,559523;4,393637
16|TOP2|0,5123768|1,196244;0,3816463;-4,139899;-1,11296;-1,687876;-4,242847;4,055106;4,04148;0,1450898;2,064061;5,010752;1,080532;-0,4043698;-2,047608;4,909598;-3,685551;2,209423;-5,086741;-2,132992;6,829975;-1,476058;-4,835764;-4,004815;0,09326518;1,879483;-2,508579;-2,129448;3,683764;-0,374239;4,24554;-3,543279;-2,050524;1,09529;1,174141;-4,112939;4,052546;-0,5182297;3,484359;-0,8823279;-2,549174;-1,845815;2,153807;2,779341;1,531092;2,318742;-1,820429;-3,990495;5,030356;-2,395908;0,5348581;2,494951;-3,004063;0,391573;-4,444771;-2,495708;-0,07177368;1,869296;-4,398485;-3,672103;-2,012917;-3,019348;-4,60126;1,816675;-5,073896;-0,1334887;-0,1266152;0,1791933;-0,08449611;-1,575393;1,205676;4,891512
17|TOP2|0,5115752|1,196244;0,5451671;-3,708901;-1,404227;-1,825385;-4,101194;4,543419;4,04148;0,2374395;2,514705;5,010752;0,584456;-0,24223;-2,047608;4,586733;-3,685551;1,898771;-4,905877;-2,900305;7,062855;-1,631999;-4,649943;-4,209777;0,08760017;1,879483;-3,098923;-2,565575;3,683764;-0,5017983;3,995317;-3,821651;-2,050524;1,09529;0,7536855;-3,943725;3,542801;-0,5583519;2,98691;-0,8823279;-2,742139;-1,503284;1,750912;2,568592;1,067131;2,318742;-1,748989;-3,035436;5,491955;-2,513417;0,5906914;2,494951;-2,605896;0,391573;-4,444771;-2,355752;-0,07177368;1,573636;-4,835951;-4,097173;-2,012917;-2,282938;-4,287673;1,379781;-4,656508;-0,1591176;-0,5911646;0,6292225;-0,2278517;-1,512076;1,060809;4,393637
18|TOP2|0,5082264|1,196244;0,8632939;-3,708901;-1,11296;-1,983933;-4,101194;4,332077;4,04148;-0,02458695;2,064061;5,010752;0,5288775;-0,2604315;-2,047608;5,054192;-3,685551;1,929464;-4,905877;-2,605763;7,064739;-1,922318;-4,8994;-4,318427;0,08760017;1,879483;-2,378379;-2,864605;3,683764;-0,7242255;4,342383;-3,575661;-2,050524;1,09529;1,174141;-3,993043;3,766557;-0,5583519;3,084272;-0,5648261;-2,558169;-1,503284;1,270828;2,356722;0,8162574;2,003905;-2,04301;-3,524472;5,503824;-2,395908;0,5906914;2,147745;-2,605896;0,391573;-4,444771;-2,355752;0,197337;1,997339;-4,738203;-3,469267;-2,057225;-2,471922;-4,718121;1,379781;-4,809151;-0,3823954;-0,3146439;0,2291003;-0,2278517;-1,538394;1,679127;4,191323
19|TOP2|0,5042263|1,196244;0,8632939;-4,042927;-1,11296;-1,687876;-4,101194;4,435816;4,04148;-0,02458695;2,064061;5,010752;0,1303744;0,3356583;-2,047608;5,054192;-3,685551;1,506754;-4,498414;-2,840478;7,117494;-1,938212;-4,53951;-4,004815;0,08760017;1,879483;-2,910155;-2,565575;3,293168;-0,4872311;4,029744;-3,821651;-2,050524;0,6111777;1,174141;-4,170503;3,766557;-0,5583519;3,955226;-0,8823279;-2,826856;-1,503284;1,314631;2,356722;1,073239;2,657697;-1,635683;-3,298335;5,276942;-2,395908;0,5906914;2,494951;-2,167009;0,2708681;-4,866971;-2,318884;-0,07177368;1,869296;-4,626617;-3,635021;-2,012917;-2,622342;-4,718813;1,379781;-5,057116;-0,3823954;-0,5911646;0,1181499;-0,3084191;-1,538394;1,559523;4,882701
20|TOP2|0,5021819|1,196244;0,8632939;-3,708901;-1,438381;-1,498766;-4,101194;4,332077;4,276051;-0,225424;2,394143;4,536448;0,3912849;-0,4491339;-2,047608;4,894508;-3,745321;1,820269;-5,360899;-2,465829;7,272285;-2,329464;-4,8994;-4,221453;0,08760017;1,879483;-2,688275;-2,565575;3,717208;-0,4940313;4,342383;-3,818408;-2,050524;0,6657313;1,615234;-4,362769;4,147236;-0,1794291;3,774164;-0,8823279;-2,556328;-1,741723;1,524869;2,184596;1,073239;2,643026;-1,635683;-3,722097;5,706027;-2,395908;0,5906914;2,494951;-2,109648;0,391573;-4,379253;-2,355752;-0,07177368;1,696451;-4,643073;-3,635021;-2,213983;-2,296535;-4,863596;1,213102;-4,656508;-0,3823954;-0,5911646;0,1791933;-0,2278517;-1,538394;1,086383;3,907623
21|TOP2|0,4912404|0,98153;0,8632939;-3,616351;-1,11296;-1,633642;-4,101194;4,418973;4,209804;-0,4416226;2,037368;4,768426;0,3872745;-0,3079504;-2,225222;5,054192;-3,685551;1,820269;-4,905877;-2,697818;7,064739;-1,938212;-5,292192;-4,261414;0,1799797;1,879483;-2,688275;-3,053852;3,683764;-0,4940313;4,230978;-3,821651;-2,050524;0,8304143;1,174141;-3,993043;3,766557;-0,9178849;3,459254;-1,227787;-2,805755;-1,503284;1,728978;2,571572;0,730437;2,318742;-1,573425;-3,816906;5,503824;-2,395908;0,9677426;2,448477;-2,605896;0,8236615;-4,444771;-2,355752;0,2782682;1,869296;-4,643073;-3,635021;-2,199574;-2,540736;-4,235441;1,379781;-4,34835;-0,3823954;-0,5911646;-0,07714708;0,1739907;-1,312532;1,559523;4,393637
22|TOP2|0,4854141|0,7074043;1,109942;-3,471984;-0,9979523;-1,687876;-4,101194;4,004759;3,552168;-0,3299703;1,756359;5,007624;0,584456;-0,1136042;-1,92233;4,603021;-3,685551;2,012437;-4,740473;-2,280642;7,237512;-2,208803;-4,8994;-4,224513;0,08760017;1,879483;-2,688275;-2,565575;3,531229;-0,2749822;3,980972;-4,152568;-2,123949;1,37488;1,174141;-4,200697;3,766557;-0,5583519;3,15165;-0,8823279;-2,742139;-1,427915;1,577248;2,356722;1,073239;2,318742;-1,829038;-3,664158;5,503824;-2,395908;0,5906914;2,587152;-2,780432;0,1459086;-4,654291;-2,355752;-0,2311623;2,340086;-5,123259;-3,635021;-2,228403;-2,622342;-4,60126;1,377813;-4,656508;-0,5425304;-0,5911646;0,2438725;-0,09130844;-1,88003;1,823076;4,757179
23|TOP2|0,4829082|1,196244;0,8632939;-3,809821;-1,11296;-1,516995;-4,495931;4,332077;4,04148;-0,02458695;2,064061;5,366654;0,584456;0,1611576;-1,86548;5,054192;-3,685551;1,877412;-4,905877;-2,430883;6,632412;-2,068071;-4,8994;-4,1149;0,08760017;2,275515;-2,343024;-2,844648;3,683764;-0,4940313;4,749196;-3,821651;-1,707993;1,09529;1,276441;-3,993043;3,930074;-0,5583519;3,12557;-0,8327903;-2,517581;-1,503284;1,760105;2,356722;1,257149;2,318742;-1,635683;-3,524472;5,445609;-2,334895;0,5906914;2,494951;-2,819114;-0,09214395;-4,52441;-2,355752;-0,2304738;1,661087;-5,027906;-3,635021;-2,36351;-2,622342;-4,60126;1,843426;-4,8297;-0,3823954;-0,4075359;0,1791933;-0,1757728;-1,538394;1,619247;4,5709
24|TOP2|0,4770493|1,196244;0,962315;-4,082363;-1,11296;-1,687876;-4,410607;4,332077;4,04148;-0,1277628;2,329998;5,010752;0,1587474;-0,1136042;-1,776637;5,054192;-3,664865;1,820269;-4,905877;-2,588692;7,064739;-1,938212;-5,392039;-4,004815;0,08760017;2,312366;-2,58971;-3,046579;4,076893;-0,5098358;4,034129;-4,290743;-2,188041;1,09529;1,174141;-3,993043;4,122581;-0,5610602;3,314061;-0,7300615;-2,744622;-1,791351;1,760105;2,401607;1,073239;2,768707;-1,635683;-3,524472;5,503824;-2,395908;0,5906914;2,192598;-2,972663;0,5457249;-4,746991;-2,355752;-0,07177368;2,077576;-4,643073;-3,629985;-2,012917;-2,622342;-4,927102;0,9750706;-4,656508;-0,3823954;-0,5911646;-0,1384047;0,1794844;-1,538394;1,559523;3,982802
25|TOP2|0,4767469|1,196244;1,102433;-3,708901;-1,11296;-1,212885;-4,051521;4,332077;4,04148;-0,02458695;1,615989;5,010752;0,1001738;-0,1136042;-2,029605;5,054192;-4,157029;1,95001;-5,246111;-2,430883;7,064739;-1,938212;-4,554826;-4,174134;0,08760017;1,879483;-2,688275;-2,116468;3,683764;-0,3924499;4,177608;-3,821651;-2,050524;1,09529;1,544764;-3,906065;3,472362;-0,5583519;3,484359;-0,8823279;-2,742139;-1,503284;1,335035;2,356722;1,073239;2,457634;-1,635683;-3,524472;5,503824;-2,395908;0,5906914;2,85577;-2,605896;0,391573;-4,444771;-1,902548;0,3973955;1,635733;-4,643073;-3,635021;-2,012917;-2,382161;-4,60126;1,379781;-4,656508;-0,3823954;-0,7179845;0,1791933;-0,2278517;-1,538394;1,559523;4,393637
26|TOP2|0,4729763|1,286407;0,8632939;-3,708901;-1,359773;-1,255184;-4,101194;4,290336;4,351051;-0,02458695;2,043034;5,010752;0,584456;-0,2651684;-2,047608;5,054192;-3,883401;1,885387;-4,925054;-2,430883;7,064739;-1,607488;-5,255432;-3,621875;0,4876694;1,879483;-2,951391;-2,409886;3,514673;-0,4940313;4,342383;-3,601209;-2,011423;1,525534;1,174141;-3,523124;3,818876;-0,5583519;3,164264;-0,8823279;-2,742139;-1,326509;1,760105;1,976234;1,073239;2,706445;-1,37304;-3,652842;5,2022;-2,012908;0,9933671;2,64645;-2,310028;0,1220059;-4,444771;-2,355752;0,2193312;1,93079;-4,462806;-3,375703;-2,012917;-2,622342;-4,60126;1,413519;-4,656508;-0,7183659;-0,5911646;-0,1432702;-0,2278517;-1,538394;1,559523;4,788057
27|TOP2|0,4704455|1,196244;0,8632939;-3,708901;-1,11296;-1,904986;-4,101194;3,911193;4,04148;-0,02458695;2,064061;5,010752;0,09084052;-0,1136042;-2,047608;5,070345;-4,041349;1,820269;-4,792147;-2,430883;7,064739;-2,034631;-4,8994;-4,004815;0,08760017;1,758698;-2,688275;-2,525477;3,502073;-0,4723845;4,342383;-3,544973;-2,050524;1,202037;1,079852;-3,638505;3,758648;-0,2721545;3,930058;-0,8823279;-3,155738;-1,503284;2,103243;2,356722;1,189964;2,610467;-1,241271;-3,524472;5,559418;-2,395908;0,5906914;2,494951;-2,258296;0,391573;-4,444771;-2,355752;-0,07177368;1,777358;-4,6668;-3,635021;-2,161045;-2,188486;-4,60126;1,379781;-4,72795;-0,3823954;-0,7099292;0,1791933;-0,2278517;-1,538394;1,559523;4,393637
28|TOP2|0,4701999|1,191653;0,8632939;-3,708901;-1,11296;-1,687876;-3,635611;4,67848;4,401014;0,4124655;1,793034;5,010752;0,584456;-0,1136042;-2,274976;5,054192;-3,98344;1,820269;-5,00028;-2,048014;7,064739;-2,240392;-4,8994;-4,004815;0,08760017;1,860989;-2,329916;-2,905916;3,683764;-0,4940313;3,964476;-3,821651;-2,404988;0,991558;1,116582;-4,425007;3,921159;-0,5583519;3,484359;-0,8823279;-2,742139;-1,173804;1,81548;2,356722;1,073239;2,713214;-1,635683;-3,265857;5,503824;-2,395908;0,5195187;2,392989;-2,605896;0,01151425;-4,444771;-2,751174;-0,07177368;1,869296;-4,206438;-3,264138;-2,118521;-2,622342;-4,60126;1,356839;-4,656508;-0,3823954;-0,5911646;0,1791933;-0,2278517;-1,982278;1,962703;4,333368
29|TOP2|0,4587945|0,9630858;1,024533;-3,708901;-1,11296;-1,687876;-4,065627;4,172609;3,941458;-0,02458695;2,05041;5,130725;0,584456;-0,1136042;-2,047608;5,054192;-4,090369;1,820269;-4,905877;-2,430883;6,645922;-1,944399;-4,592649;-3,727556;0,08760017;1,879483;-2,37311;-2,565575;3,683764;-0,3860874;4,342383;-3,821651;-2,050524;1,09529;1,174436;-3,80457;3,671572;-0,5583519;3,484359;-0,8823279;-2,742139;-1,112931;1,760105;2,709104;1,518289;2,318742;-1,963207;-3,524472;5,503824;-2,099034;0,5906914;2,128824;-2,924438;0,391573;-4,444771;-2,355752;-0,07177368;1,869296;-4,643073;-3,635021;-1,625145;-2,156524;-4,60126;1,020909;-4,611048;-0,3823954;-0,2693802;0,0322548;-0,2278517;-1,538394;1,559523;4,297598
30|TotallyRandom|0,4548146|-0,7397084;-0,2620621;-4,356386;3,95994;4,429832;3,186589;-2,085349;-0,5079885;-3,808423;2,983705;0,003009319;2,565597;-4,984009;-2,542346;1,330662;3,016941;-1,254199;1,761936;-3,714044;-4,2055;-4,492196;0,1012497;4,637238;-4,065523;-1,19831;-4,777079;4,299058;2,561922;0,8884459;-1,240561;4,593478;-4,844456;-2,242868;3,982377;-0,01812744;1,769785;-4,402082;0,9969454;3,927468;1,819118;-4,590196;-3,986983;-2,423508;3,26849;4,629187;-1,412488;-0,8541398;3,334599;-4,833529;3,616607;1,798397;-2,014846;-0,1584439;-3,897793;-0,7325239;0,2211719;4,099254;2,371775;2,719244;4,584677;2,74296;2,586138;-4,867196;-0,4884119;3,68899;-1,261591;-4,437349;-2,152811;-2,496555;2,854431;-0,9730392
31|TOP2|0,4512752|1,196244;0,8632939;-3,641812;-1,214588;-1,69163;-4,101194;4,332077;4,04148;-0,02458695;2,408758;4,902034;0,584456;-0,1136042;-2,339426;5,054192;-3,685551;1,625638;-4,905877;-2,430883;7,274836;-1,938212;-5,008933;-4,143952;0,08760017;1,879483;-2,797541;-2,313504;3,683764;-0,4940313;4,342383;-3,821651;-2,444278;0,599991;1,13066;-4,144668;3,766557;-0,5583519;3,484359;-0,761723;-2,742139;-1,521883;1,760105;2,507192;1,073239;2,318742;-1,282032;-3,350851;5,503824;-2,51637;0,3176652;2,494951;-2,459999;0,391573;-4,759018;-2,839647;-0,3223476;1,869296;-5,001331;-3,836985;-1,657932;-3,054424;-4,60126;1,379781;-4,656508;-0,3823954;-0,5768855;0,1791933;-0,2278517;-1,538394;1,668208;4,393637
32|TOP2|0,4421692|1,196244;0,8632939;-4,113946;-1,50697;-1,850363;-4,101194;4,332077;4,04148;0,4268734;2,254986;5,010752;0,3693439;0,07422039;-2,047608;4,84313;-3,992269;1,468604;-4,905877;-2,602072;7,064739;-1,938212;-4,400581;-4,004815;0,2532386;1,92387;-3,111585;-2,565575;3,683764;-0,2386347;4,342383;-3,821651;-2,443475;1,303588;1,334572;-3,993043;3,766557;-0,5583519;3,484359;-0,6635032;-2,742139;-1,503284;1,760105;2,356722;1,073239;2,228516;-1,635683;-3,524472;5,32994;-2,395908;0,3227019;2,494951;-2,705539;0,4671408;-4,318081;-2,355752;-0,07177368;2,03022;-4,331787;-3,216677;-1,684182;-2,22555;-4,764234;1,379781;-4,656508;-0,3823954;-0,5911646;-0,02351762;-0,2278517;-1,067357;1,438741;4,139269
33|TOP2|0,4372646|1,196244;0,8632939;-3,708901;-1,144471;-1,687876;-4,101194;4,111365;3,790985;-0,02458695;2,064061;5,010752;0,584456;-0,181205;-2,047608;5,34494;-3,685551;1,970435;-4,905877;-2,430883;7,064739;-1,665914;-5,129242;-3,598962;0,232034;1,638655;-3,176667;-2,565575;3,683764;-0,4940313;4,017594;-4,119506;-2,050524;1,468342;1,566692;-3,993043;3,766557;-0,5583519;3,484359;-0,8495321;-2,783805;-1,503284;1,66658;2,356722;1,073239;2,318742;-1,387219;-3,524472;5,126044;-2,395908;0,5906914;2,230805;-2,605896;0,391573;-4,444771;-1,948954;-0,07177368;2,061362;-4,643073;-3,635021;-1,685293;-2,292832;-4,60126;1,379781;-4,656508;-0,3823954;-0,4923078;0,1791933;-0,2278517;-1,74511;1,406464;4,47607
34|TOP2|0,4340196|1,372962;0,8632939;-4,022981;-1,146626;-1,511711;-4,101194;4,332077;4,04148;0,3225307;2,064061;4,793414;0,584456;-0,6020777;-2,1515;5,054192;-3,500226;1,820269;-4,905877;-2,41557;7,147778;-2,120688;-4,8994;-4,004815;0,2817361;1,49888;-3,046504;-2,565575;3,764938;-0,4940313;4,218878;-3,821651;-2,050524;0,8866268;1,58716;-4,375597;3,766557;-0,5583519;3,484359;-0,8823279;-2,742139;-1,503284;1,760105;2,828736;1,073239;2,618757;-1,36693;-3,244103;6,001535;-2,809992;0,5906914;2,770244;-2,605896;0,7954839;-4,781316;-2,355752;-0,07177368;2,312466;-4,763638;-3,868205;-2,012917;-2,978345;-4,60126;1,379781;-4,656508;-0,3823954;-0,5899134;0,1791933;-0,3295356;-1,890634;1,559523;4,581084
35|TOP2|0,4288275|0,8667185;1,022227;-3,28723;-1,11296;-1,267056;-4,169242;4,603728;4,070866;-0,02458695;2,064061;5,010752;0,584456;0,3701235;-2,047608;4,930834;-3,554687;1,820269;-4,736694;-2,430883;7,064739;-1,907335;-4,960369;-4,278917;0,001319885;1,879483;-2,688275;-2,574053;3,683764;-0,4940313;4,342383;-3,821651;-2,050524;1,09529;0,8355523;-3,993043;3,877198;-0,4636685;3,484359;-0,6626666;-2,582325;-1,015336;1,804305;2,356722;1,166532;1,89854;-1,635683;-3,524472;5,687526;-2,395908;0,09154838;2,339052;-2,842194;0,0827015;-4,444771;-2,355752;0,1806383;1,942795;-4,643073;-3,144069;-2,479681;-2,622342;-4,856265;1,171754;-4,656508;-0,3823954;-1,050823;0,5307267;-0,2278517;-1,538394;1,559523;4,393637
36|TOP2|0,4284658|1,196244;1,12051;-3,708901;-1,11296;-1,687876;-4,575756;4,138393;4,02047;-0,1484956;2,235675;5,010752;0,584456;-0,1994586;-2,047608;5,455585;-3,628154;1,820269;-4,670605;-2,554893;7,064739;-1,464023;-4,8994;-3,690022;0,3394471;1,879483;-2,999992;-2,565575;3,288877;-0,4940313;4,342383;-3,821651;-2,122477;1,298753;1,174141;-3,712636;3,527807;-0,4410009;3,484359;-0,5397757;-2,769637;-1,222743;1,760105;2,712297;0,9696112;2,318742;-1,556359;-3,850573;5,66847;-2,019489;0,5906914;2,039262;-2,605896;0,3512496;-4,444771;-2,574964;-0,07177368;1,869296;-4,146988;-3,635021;-1,829155;-2,622342;-4,470255;1,337914;-4,656508;-0,1929796;-0,3728216;0,1791933;-0,2278517;-1,538394;1,329669;4,804675
37|TOP2|0,4284631|1,196244;0,5619259;-3,708901;-1,321511;-1,687876;-4,101194;4,572106;4,04148;0,4676439;2,159786;5,010752;0,584456;-0,1136042;-2,047608;5,159347;-3,564675;1,820269;-4,905877;-2,430883;7,296912;-2,302975;-4,624506;-4,004815;0,08760017;1,879483;-2,688275;-2,565575;3,542633;-0,780445;4,342383;-3,729534;-2,050524;1,09529;1,023733;-4,216547;3,766557;-0,5583519;3,484359;-0,8823279;-2,742139;-1,159092;1,34665;2,076521;1,322924;2,615635;-1,243649;-3,524472;5,503824;-1,999201;0,5906914;2,651295;-2,605896;0,4517374;-4,444771;-2,355752;-0,03005418;1,869296;-5,116308;-3,826851;-2,333143;-2,622342;-4,967165;1,58272;-4,193786;-0,3823954;-0,8775814;0,1791933;-0,2278517;-1,538394;1,559523;4,393637
38|TOP2|0,428297|0,6981291;0,8632939;-4,187984;-0,8616574;-1,708112;-4,512109;4,332077;4,04148;-0,02458695;2,064061;5,349434;0,0875209;0,08664212;-2,047608;5,054192;-3,685551;2,137937;-4,905877;-2,430883;7,215489;-1,938212;-4,8994;-4,444108;0,0897876;1,879483;-2,755992;-2,565575;3,683764;-0,7159298;4,342383;-3,821651;-2,050524;1,386581;1,174141;-4,015783;3,363303;-0,5583519;3,484359;-0,8823279;-2,895776;-1,503284;1,760105;2,356722;0,6479968;2,346439;-1,567085;-3,524472;5,503824;-2,741402;0,8778686;2,396197;-2,605896;0,391573;-4,447448;-2,355752;-0,2914697;1,706069;-4,778244;-3,635021;-2,012917;-2,622342;-4,699784;1,379781;-4,656508;-0,3823954;-0,5911646;0,007026777;-0,6614092;-1,73092;1,886608;4,454695
39|TOP2|0,4267051|1,148944;0,8632939;-3,517109;-1,11296;-1,687876;-4,101194;4,036847;4,04148;-0,03794572;2,091939;5,010752;0,584456;-0,1136042;-2,047608;5,054192;-3,323843;1,927239;-4,905877;-2,430883;7,064739;-1,79752;-4,8994;-4,21045;0,2895067;1,999779;-2,672435;-2,565575;3,190036;-0,4761123;4,342383;-3,821651;-2,275179;1,09529;1,174141;-4,461101;3,766557;-0,5583519;3,385794;-1,2103;-2,853375;-1,503284;1,760105;2,599042;1,540206;2,461296;-1,635683;-3,524472;5,311286;-2,244688;1,084514;2,494951;-2,605896;0,07294112;-4,890803;-1,966414;-0,09158179;1,944772;-4,224407;-3,635021;-2,012917;-2,516074;-4,60126;1,082443;-4,988508;-0,8369727;-0,2165701;0,1791933;-0,1669681;-1,538394;1,997187;4,393637
40|TOP2|0,423317|1,514258;0,8632939;-3,708901;-0,6790535;-1,687876;-4,447803;4,332077;4,04148;-0,02458695;2,064061;4,789021;0,5552075;-0,459004;-2,047608;5,059696;-3,4604;1,926843;-4,905877;-2,430883;7,064739;-2,160202;-5,366683;-4,004815;0,1394839;1,927905;-2,688275;-2,469764;3,683764;-0,8103275;4,473171;-3,549729;-2,050524;1,573634;1,174141;-3,993043;3,766557;-0,517629;3,484359;-0,8823279;-2,742139;-1,503284;1,760105;2,055403;1,065437;2,382743;-1,635683;-3,169251;5,34331;-2,395908;0,5906914;2,801804;-2,605896;0,391573;-4,444771;-2,355752;-0,07177368;1,869296;-4,643073;-3,635021;-2,04709;-2,556593;-4,579879;1,379781;-4,70527;-0,3823954;-0,5911646;0,1791933;-0,2278517;-1,538394;1,559523;4,393637
41|TOP2|0,4221433|1,072613;1,254915;-3,708901;-1,177304;-1,687876;-4,137041;4,332077;4,04148;-0,1719343;2,064061;5,241201;0,584456;-0,3340263;-2,244839;4,644158;-3,685551;1,820269;-4,905877;-2,430883;7,064739;-1,938212;-4,8994;-4,502442;0,08760017;1,456578;-2,688275;-2,565575;3,546851;-0,2629832;4,342383;-3,443692;-2,050524;1,09529;1,174141;-3,993043;4,066685;-0,5583519;3,56025;-0,8823279;-2,425548;-1,503284;1,760105;2,356722;1,073239;2,318742;-1,90641;-3,390974;5,503824;-2,395908;0,5906914;2,494951;-2,605896;0,8632712;-4,444771;-2,14968;-0,07177368;2,060481;-4,891378;-3,635021;-1,817409;-2,531496;-4,60126;1,379781;-4,94595;-0,3823954;-0,5911646;0,1451819;-0,2278517;-1,747607;1,559523;4,373233
42|TOP2|0,4213063|1,196244;0,416208;-3,708901;-0,8001941;-1,455302;-4,101194;4,332077;3,983094;0,35199;2,064061;5,010752;0,3734368;-0,3620955;-2,469803;5,054192;-3,503288;2,110912;-5,018731;-2,304066;6,769483;-2,273294;-4,8994;-4,004815;0,5149811;1,879483;-2,409942;-2,069699;3,717491;-0,4940313;4,763461;-3,821651;-2,050524;1,09529;1,174141;-3,993043;3,766557;-0,5583519;3,470321;-0,9478018;-2,321766;-1,689282;1,44247;2,468337;1,07242;2,318742;-1,929594;-3,064028;5,366055;-2,340539;0,4899057;2,494951;-2,605896;0,6478514;-4,444771;-2,355491;-0,07177368;1,869296;-4,395989;-4,065105;-2,012917;-2,622342;-4,383039;1,08141;-4,656508;-0,1672449;-0,5911646;0,1791933;0,1634953;-1,23995;1,559523;4,655747
43|TOP2|0,4211918|1,619713;1,265521;-4,04021;-0,7337854;-1,687876;-4,527617;4,067997;3,59781;-0,5180123;2,064061;5,182246;0,1099237;0,0471271;-2,047608;5,054192;-4,07874;1,820269;-4,515546;-2,867885;7,064739;-1,938212;-4,482039;-4,004815;0,4663211;1,612025;-2,688275;-2,92258;3,683764;-0,4940313;4,608019;-3,324329;-2,173718;0,9779281;1,174141;-3,993043;3,766557;-0,7571072;3,484359;-0,8823279;-2,832696;-1,540088;1,760105;2,356722;1,073239;2,66308;-1,635683;-3,536602;5,890392;-2,395908;0,5906914;2,494951;-2,605896;0,4904397;-4,804801;-2,732996;-0,07177368;1,869296;-4,643073;-3,640058;-2,012917;-2,858967;-5,025188;1,035314;-4,656508;-0,3823954;-0,5911646;0,1791933;-0,718347;-1,690379;1,577122;4,472405
44|TOP2|0,4178076|0,9591963;0,8632939;-3,708901;-1,08193;-1,687876;-3,977391;4,742115;3,882454;0,4241413;2,064061;5,010752;0,584456;-0,1136042;-1,992569;5,054192;-3,614816;2,233198;-4,905877;-2,135139;7,064739;-1,938212;-4,8994;-4,004815;0,08760017;1,879483;-2,688275;-2,565575;3,898099;-0,7472737;4,674136;-3,821651;-2,050524;1,09529;0,7155088;-3,993043;4,036407;-0,5583519;3,484359;-0,8823279;-2,526015;-1,410958;2,062252;2,322768;1,073239;2,318742;-1,635683;-3,524472;5,672293;-2,191301;0,4553005;2,288758;-2,118961;0,391573;-4,444771;-2,383688;0,2323801;1,869296;-4,267544;-3,635021;-2,012917;-3,079881;-4,663323;1,379781;-4,49564;-0,3823954;-0,5911646;0,1791933;-0,2278517;-2,004259;1,178934;4,393637
45|TOP2|0,4053628|1,37666;0,8632939;-3,427438;-1,5165;-1,650237;-4,101194;4,332077;4,057;-0,02458695;1,670671;5,010752;0,584456;-0,1136042;-1,768243;5,054192;-4,145037;1,820269;-5,108375;-2,430883;7,064739;-1,938212;-4,996381;-4,004815;0,08760017;1,888043;-2,565652;-2,565575;3,683764;-0,2321548;3,924309;-4,006246;-2,050524;1,486796;0,7805405;-3,993043;3,824687;-0,6416555;3,484359;-0,8823279;-2,742139;-1,986031;1,760105;2,356722;1,073239;2,318742;-1,635683;-3,524472;5,052874;-2,464846;0,5906914;2,0294;-2,605896;0,391573;-4,444771;-1,97561;-0,501159;1,5479;-4,643073;-3,630198;-2,234706;-3,052283;-4,60126;1,379781;-4,282011;-0,4666023;-0,5911646;-0,1204038;0,03182451;-1,538394;1,559523;4,16394
